cell_id,task,model,thinking_level,config,rep,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,log_total_tokens,log_turns,log_agent_wall_s,session_bytes,session_malformed_records,session_unresolved_tool_calls,session_orphan_tool_results,terminal_stop_reason,repeated_normalized_tool_actions,repeated_normalized_tool_action_rate,repeated_read_targets,repeated_read_target_rate,repeated_search_actions,repeated_search_action_rate,observable_test_runs,repeated_tests_without_observed_edit,repeated_unchanged_test_failures,test_failure_to_pass_transitions,test_pass_to_failure_transitions,direct_mutation_calls,failed_direct_mutation_calls,direct_mutation_target_revisits,exact_inverse_edit_pairs,strategy_reset_turns,strategy_reset_turn_rate,opaque_top_level_tool_calls,semantic_event_coverage,within_task_token_robust_z,within_task_turn_robust_z
gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep1,textual-kitty-key-phases,openai-codex/gpt-5.6-sol,low,baseline,1,python,feature_request,0,0.975,649785,21,28,179.3,13.384398356894241,3.091042453358316,5.194622130209272,211032,0,0,0,stop,0,0.0,1,0.16666667,0,0.0,2,0,0,0,0,4,0,1,0,0,0.0,0,1.0,-0.07993715579523575,-0.6744907594765952
gpt-5.6-sol/low/baseline/textual-kitty-key-phases/rep2,textual-kitty-key-phases,openai-codex/gpt-5.6-sol,low,baseline,2,python,feature_request,0,0.9625,389210,20,32,154.3,12.871876891998395,3.044522437723423,5.045358730154642,170683,0,0,0,stop,0,0.0,3,0.3,0,0.0,3,0,0,0,0,5,0,2,0,0,0.0,0,1.0,-0.6696807790716504,-0.7708959324333452
gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep0,true-myth-iterable-collection-combinators,openai-codex/gpt-5.6-sol,low,baseline,0,typescript,feature_request,1,1.0,342927,19,29,140.6,12.745275791576914,2.995732273553991,4.953006181259619,157104,0,0,0,stop,0,0.0,3,0.375,0,0.0,1,0,0,0,0,4,0,0,0,0,0.0,0,1.0,-1.7748567322666549,-0.8127935649472661
gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep1,true-myth-iterable-collection-combinators,openai-codex/gpt-5.6-sol,low,baseline,1,typescript,feature_request,1,1.0,472223,22,31,188.5,13.065208728263176,3.1354942159291497,5.244389024522481,175837,0,0,0,stop,0,0.0,3,0.33333333,0,0.0,2,0,0,0,0,5,0,1,0,0,0.0,0,1.0,-1.3566062244560033,-0.2524612201144986
gpt-5.6-sol/low/baseline/true-myth-iterable-collection-combinators/rep2,true-myth-iterable-collection-combinators,openai-codex/gpt-5.6-sol,low,baseline,2,typescript,feature_request,1,1.0,374323,18,25,164.6,12.83287701152703,2.9444389791664403,5.109575241951159,163066,0,0,0,stop,1,0.04,1,0.16666667,0,0.0,2,0,0,0,0,6,0,2,0,0,0.0,0,1.0,-1.660335060604889,-1.0184381877246476
gpt-5.6-sol/low/baseline/updo-policy-alerting/rep0,updo-policy-alerting,openai-codex/gpt-5.6-sol,low,baseline,0,go,feature_request,1,1.0,232751,17,21,185.8,12.357728788013244,2.8903717578961645,5.230038525794742,136400,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,7,1,2,0,0,0.0,0,1.0,-1.0704404571445192,-1.4226567352986723
gpt-5.6-sol/low/baseline/updo-policy-alerting/rep1,updo-policy-alerting,openai-codex/gpt-5.6-sol,low,baseline,1,go,feature_request,1,1.0,346609,20,23,235.1,12.755955507549691,3.044522437723423,5.464255444091467,165333,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,10,2,5,0,0,0.0,0,1.0,-0.650043560389875,-1.0514277679332673
gpt-5.6-sol/low/baseline/updo-policy-alerting/rep2,updo-policy-alerting,openai-codex/gpt-5.6-sol,low,baseline,2,go,feature_request,0,0.9857142857142858,215284,16,19,197.5,12.279718010697781,2.833213344056216,5.290789100127245,120661,0,0,0,stop,0,0.0,1,0.16666667,0,0.0,2,0,0,0,0,7,1,2,0,0,0.0,0,1.0,-1.1527942699047813,-1.5603068512101064
gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep0,vulture-persistent-analysis-cache,openai-codex/gpt-5.6-sol,low,baseline,0,python,feature_request,0,0.9968652037617555,224260,19,21,143.5,12.320565831114891,2.995732273553991,4.973279507552487,145574,0,0,0,stop,0,0.0,2,0.33333333,0,0.0,2,0,0,0,0,7,0,4,1,0,0.0,0,1.0,-0.8371529684660776,-1.0194664090343506
gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep1,vulture-persistent-analysis-cache,openai-codex/gpt-5.6-sol,low,baseline,1,python,feature_request,1,1.0,323542,20,26,164.4,12.687087305264509,3.044522437723423,5.108366782589591,166803,0,0,0,stop,1,0.03846154,2,0.28571429,0,0.0,2,0,0,1,0,8,0,5,1,0,0.0,0,1.0,-0.4458355690288056,-0.9282209049401663
gpt-5.6-sol/low/baseline/vulture-persistent-analysis-cache/rep2,vulture-persistent-analysis-cache,openai-codex/gpt-5.6-sol,low,baseline,2,python,feature_request,0,0.987460815047022,258608,20,22,153.6,12.463072547498514,3.044522437723423,5.040841136153322,143240,0,0,0,stop,0,0.0,2,0.33333333,0,0.0,2,0,0,0,0,7,0,4,0,0,0.0,0,1.0,-0.685005382060757,-0.9282209049401663
gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep0,wazero-multi-module-snapshots,openai-codex/gpt-5.6-sol,low,baseline,0,go,feature_request,1,1.0,87549,12,15,214.7,11.379965337713998,2.5649493574615367,5.373888553395111,67509,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,4,0,2,0,0,0.0,0,1.0,-1.2241590892190173,-1.6601577019568083
gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep1,wazero-multi-module-snapshots,openai-codex/gpt-5.6-sol,low,baseline,1,go,feature_request,1,1.0,110035,13,16,205.8,11.608562863959788,2.639057329615259,5.331752142634274,74175,0,0,0,stop,0,0.0,1,0.2,0,0.0,2,0,0,0,0,3,0,1,0,0,0.0,0,1.0,-0.9174464363116008,-1.444520107609113
gpt-5.6-sol/low/baseline/wazero-multi-module-snapshots/rep2,wazero-multi-module-snapshots,openai-codex/gpt-5.6-sol,low,baseline,2,go,feature_request,1,1.0,133767,15,19,205.4,11.803862235142505,2.772588722239781,5.329816033607408,83163,0,0,0,stop,0,0.0,1,0.25,0,0.0,3,0,0,0,0,5,0,3,0,0,0.0,0,1.0,-0.6554104063057672,-1.0559736740928725
gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep0,yjs-map-conflict-detection,openai-codex/gpt-5.6-sol,low,baseline,0,javascript,feature_request,1,1.0,1418845,41,47,304.3,14.1653544231209,3.7376696182833684,5.721294899740832,336598,0,0,0,stop,0,0.0,6,0.46153846,0,0.0,1,0,0,0,0,15,0,7,0,0,0.0,0,1.0,-0.19416483663535103,-0.6744907594765952
gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep1,yjs-map-conflict-detection,openai-codex/gpt-5.6-sol,low,baseline,1,javascript,feature_request,1,1.0,570466,28,35,205.4,13.254210602614744,3.367295829986474,5.329816033607408,227624,0,0,0,stop,0,0.0,6,0.5,0,0.0,0,0,0,0,0,9,0,3,0,0,0.0,0,1.0,-1.3453248813583378,-2.2950719858360134
gpt-5.6-sol/low/baseline/yjs-map-conflict-detection/rep2,yjs-map-conflict-detection,openai-codex/gpt-5.6-sol,low,baseline,2,javascript,feature_request,1,1.0,898931,39,49,256.9,13.708962670993383,3.6888794541139363,5.552571912887299,231202,0,0,0,stop,2,0.04081633,3,0.27272727,0,0.0,0,0,0,0,0,12,0,5,0,0,0.0,0,1.0,-0.7707806660644061,-0.8879735343985449
gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep0,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,enhancement,0,0.8695652173913043,285039,21,27,173.7,12.560384800279717,3.091042453358316,5.163070217140011,138880,0,0,0,stop,0,0.0,4,0.4,0,0.0,1,0,0,0,0,5,0,3,0,0,0.0,0,1.0,-0.05086575372444751,-0.25121848825973025
gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep1,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,enhancement,1,1.0,308738,23,29,156.3,12.640251538759284,3.1780538303479458,5.058154810064233,146305,0,0,0,stop,0,0.0,6,0.46153846,0,0.0,2,0,0,0,0,4,0,2,0,0,0.0,0,1.0,0.12856289251245426,0.0
gpt-5.6-sol/low/baseline@1.1.0/abs-module-cache-flags/rep2,abs-module-cache-flags,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,enhancement,1,1.0,245344,18,26,133.2,12.410420662260057,2.9444389791664403,4.8993312245375815,126337,0,0,0,stop,0,0.0,3,0.33333333,0,0.0,3,0,0,0,0,3,1,1,0,0,0.0,0,1.0,-0.3877752454753324,-0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep0,abs-stepped-slices,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,1,1.0,377727,27,30,214.1,12.841929638862556,3.332204510175204,5.371103036273684,155821,0,0,0,stop,0,0.0,1,0.2,0,0.0,1,0,0,0,0,12,0,6,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep1,abs-stepped-slices,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,1,1.0,441250,29,33,323.3,12.997369153516027,3.4011973816621555,5.781669013313272,156227,0,0,0,stop,0,0.0,3,0.3,0,0.0,0,0,0,0,0,9,3,4,0,0,0.0,0,1.0,1.905070555282663,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/abs-stepped-slices/rep2,abs-stepped-slices,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,357501,23,32,228.3,12.786896235506145,3.1780538303479458,5.435031189863858,152308,0,0,0,stop,0,0.0,4,0.4,0,0.0,3,0,0,0,0,11,0,6,0,0,0.0,0,1.0,-0.6744907594765952,-1.5070137953336928
gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep0,actionlint-action-pinning-lint,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,1,1.0,539313,28,33,200.4,13.198053240565605,3.367295829986474,5.305292980284462,180938,0,0,0,stop,0,0.0,1,0.1,0,0.0,5,0,0,0,0,10,1,5,1,0,0.0,0,1.0,-0.8932604440312268,-0.8603878844021352
gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep1,actionlint-action-pinning-lint,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,1,1.0,643619,28,35,205.7,13.37486376881953,3.367295829986474,5.331268466687723,212805,0,0,0,stop,0,0.0,5,0.38461538,0,0.0,4,0,0,0,0,9,1,2,1,0,0.0,0,1.0,-0.6923840916611679,-0.8603878844021352
gpt-5.6-sol/low/baseline@1.1.0/actionlint-action-pinning-lint/rep2,actionlint-action-pinning-lint,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,1,1.0,734194,31,41,204.7,13.506529939888203,3.4657359027997265,5.326418796658912,224714,0,0,0,stop,0,0.0,5,0.33333333,0,0.0,4,0,0,0,0,10,1,3,1,0,0.0,0,1.0,-0.5427967314739782,-0.6387495858062631
gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep0,adaptix-name-mapping-aliases,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9982027318475917,1510696,41,48,292.2,14.228081691695463,3.7376696182833684,5.680854970012496,387211,0,0,0,stop,1,0.02083333,4,0.33333333,0,0.0,9,0,0,0,0,19,2,13,1,0,0.0,0,1.0,-0.5352638395524205,-0.8223114717694895
gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep1,adaptix-name-mapping-aliases,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.998921639108555,2648000,62,65,375.9,14.789315573682469,4.143134726391533,5.93197990027309,455067,0,0,0,stop,2,0.03076923,5,0.33333333,0,0.0,12,0,0,2,0,24,1,15,1,0,0.0,0,1.0,0.0,-0.05884654524616424
gpt-5.6-sol/low/baseline@1.1.0/adaptix-name-mapping-aliases/rep2,adaptix-name-mapping-aliases,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,1,1.0,997760,33,41,221.1,13.813269047656021,3.5263605246161616,5.403127730900382,310277,0,0,0,stop,2,0.04878049,5,0.35714286,0,0.0,4,0,0,1,0,8,0,3,0,0,0.0,0,1.0,-0.9308818085840619,-1.2201930118681459
gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep0,aiomonitor-task-snapshots-diff,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.7377049180327869,419971,24,30,303.1,12.947943321370563,3.2188758248682006,5.717356594683319,181213,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,8,0,2,0,0,0.0,0,1.0,0.0,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep1,aiomonitor-task-snapshots-diff,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.9344262295081968,325236,18,27,378.7,12.69230942632154,2.9444389791664403,5.939381467237757,180872,0,0,0,stop,0,0.0,1,0.2,0,0.0,0,0,0,0,0,7,0,2,0,0,0.0,0,1.0,-0.6744907594765952,-3.8599549152416532
gpt-5.6-sol/low/baseline@1.1.0/aiomonitor-task-snapshots-diff/rep2,aiomonitor-task-snapshots-diff,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,0,0.7704918032786885,584284,23,31,449.9,13.278144156469036,3.1780538303479458,6.111245585427039,239795,0,1,0,stop,0,0.0,1,0.1,0,0.0,3,0,0,0,0,9,1,4,0,0,0.0,0,1.0,0.8712358429724856,0.0
gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep0,anko-default-function-arguments,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,0,0.9917355371900827,979491,39,49,392.9,13.794789348901016,3.6888794541139363,5.97609706997686,235391,0,0,0,stop,0,0.0,8,0.44444444,0,0.0,7,0,0,0,0,12,0,7,0,0,0.0,0,1.0,0.6876453552890862,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep1,anko-default-function-arguments,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,1,1.0,779678,30,35,245.2,13.566637575499042,3.4339872044851463,5.506144213750353,206002,0,0,0,stop,0,0.0,2,0.22222222,0,0.0,4,0,0,0,0,10,1,4,0,0,0.0,0,1.0,-0.6744907594765952,-6.116083967352074
gpt-5.6-sol/low/baseline@1.1.0/anko-default-function-arguments/rep2,anko-default-function-arguments,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,0,0.9917355371900827,872930,38,45,252.3,13.6796117938974,3.6635616461296463,5.5345745570076295,230681,0,0,0,stop,1,0.02222222,5,0.45454545,0,0.0,8,0,0,0,0,10,0,5,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/anko-typed-variable-bindings/rep0,anko-typed-variable-bindings,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,0,0.9611650485436893,842630,25,38,215.8,13.64428441873564,3.258096538021482,5.378975269565491,216714,0,0,0,stop,0,0.0,4,0.26666667,0,0.0,3,0,0,0,0,11,1,3,0,0,0.0,0,1.0,22.068277298272573,1.860311685276346
gpt-5.6-sol/low/baseline@1.1.0/anko-typed-variable-bindings/rep1,anko-typed-variable-bindings,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,0,0.9611650485436893,480012,21,23,164.7,13.08156846585066,3.091042453358316,5.1101789244325175,157582,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,9,1,1,0,0,0.0,0,1.0,-0.6744907594765952,-0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/anko-typed-variable-bindings/rep2,anko-typed-variable-bindings,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,0,0.9611650485436893,488090,22,30,145.0,13.098257142860742,3.1354942159291497,4.983606621708336,154422,0,0,0,stop,0,0.0,4,0.33333333,0,0.0,2,0,0,0,0,8,0,1,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/arcane-drift-detection-baselines/rep0,arcane-drift-detection-baselines,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,go,feature_request,0,0.9880952380952381,912086,31,43,483.3,13.723490659243522,3.4657359027997265,6.182704549409183,228290,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,15,0,1,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/arcane-drift-detection-baselines/rep1,arcane-drift-detection-baselines,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,go,feature_request,0,0.9880952380952381,1200293,34,44,614.5,13.99807708475063,3.5553480614894135,6.4224349456245085,257129,0,0,0,stop,0,0.0,0,0.0,0,0.0,7,0,0,0,0,19,1,6,0,0,0.0,0,1.0,2.9651541641509573,0.936534830788949
gpt-5.6-sol/low/baseline@1.1.0/arcane-drift-detection-baselines/rep2,arcane-drift-detection-baselines,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,go,feature_request,0,0.9880952380952381,856859,29,37,405.0,13.661029823675033,3.4011973816621555,6.0063531596017325,228440,0,0,0,stop,1,0.02702703,0,0.0,0,0.0,5,0,0,1,0,17,0,3,0,0,0.0,0,1.0,-0.6744907594765952,-0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/arktype-json-schema-refs-dependencies/rep0,arktype-json-schema-refs-dependencies,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,0,0.9988262910798122,383483,28,33,225.3,12.857053177928229,3.367295829986474,5.421861552639491,174195,0,0,0,stop,1,0.03030303,0,0.0,0,0.0,0,0,0,0,0,11,0,5,0,0,0.0,0,1.0,-3.7583277218962117,-2.157729623670839
gpt-5.6-sol/low/baseline@1.1.0/arktype-json-schema-refs-dependencies/rep1,arktype-json-schema-refs-dependencies,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,0,0.9988262910798122,504527,32,38,322.0,13.131378617731245,3.4965075614664802,5.777652323222656,180325,0,0,0,stop,1,0.02631579,0,0.0,0,0.0,0,0,0,0,0,14,0,6,0,0,0.0,0,1.0,0.6744907594765952,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/arktype-json-schema-refs-dependencies/rep2,arktype-json-schema-refs-dependencies,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,typescript,feature_request,0,0.9988262910798122,483901,31,41,296.5,13.089637685858216,3.4657359027997265,5.695414224985685,197906,0,0,0,stop,3,0.07317073,1,0.09090909,0,0.0,0,0,0,0,0,13,1,5,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/awilix-async-container-initialization/rep0,awilix-async-container-initialization,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,0,0.9946236559139785,442322,26,27,215.7,12.999795663408781,3.295836866004329,5.378513908542313,187169,0,0,0,stop,0,0.0,2,0.33333333,0,0.0,2,0,0,0,0,8,1,3,0,0,0.0,0,1.0,0.0,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/awilix-async-container-initialization/rep1,awilix-async-container-initialization,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,1,1.0,312327,21,22,152.9,12.651809196632911,3.091042453358316,5.0363030408448335,150399,0,0,0,stop,0,0.0,2,0.33333333,0,0.0,1,0,0,0,0,7,0,2,0,0,0.0,0,1.0,-2.548800521105608,-1.1203386357994516
gpt-5.6-sol/low/baseline@1.1.0/awilix-async-container-initialization/rep2,awilix-async-container-initialization,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,typescript,feature_request,1,1.0,484989,24,37,217.8,13.091883551150353,3.2188758248682006,5.388158070547826,200408,0,0,0,stop,1,0.02702703,4,0.44444444,0,0.0,4,0,0,1,0,10,1,5,1,0,0.0,0,1.0,0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/bandit-incremental-cache-control/rep0,bandit-incremental-cache-control,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9889807162534435,457085,21,29,157.9,13.03262683597943,3.091042453358316,5.0682750735426705,204388,0,0,0,stop,0,0.0,1,0.11111111,0,0.0,3,0,0,0,0,6,0,2,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/bandit-incremental-cache-control/rep1,bandit-incremental-cache-control,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.9889807162534435,499054,22,30,158.7,13.120471589100712,3.1354942159291497,5.073297055220967,214280,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,8,0,4,0,0,0.0,0,1.0,0.7879607023101297,0.0
gpt-5.6-sol/low/baseline@1.1.0/bandit-incremental-cache-control/rep2,bandit-incremental-cache-control,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,0,0.9807162534435262,423975,22,27,153.5,12.957432128838455,3.1354942159291497,5.0401940963378005,194747,0,0,0,stop,2,0.07407407,2,0.25,1,0.25,2,0,0,1,0,7,0,3,0,0,0.0,0,1.0,-0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/bandit-interprocedural-taint-checks/rep0,bandit-interprocedural-taint-checks,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9944289693593314,217059,16,22,173.4,12.287929092000006,2.833213344056216,5.161351511474879,119408,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,4,0,1,0,0,0.0,0,1.0,-2.264173027362362,-1.566706003587092
gpt-5.6-sol/low/baseline@1.1.0/bandit-interprocedural-taint-checks/rep1,bandit-interprocedural-taint-checks,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.9944289693593314,284162,20,28,166.4,12.557303296162646,3.044522437723423,5.120386158055375,139222,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,2,0,0,0,0,3,0,0,0,0,0.0,0,1.0,0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/bandit-interprocedural-taint-checks/rep2,bandit-interprocedural-taint-checks,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,1,1.0,267125,22,26,160.6,12.495475736180188,3.1354942159291497,5.085124146086995,117645,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,5,0,2,0,0,0.0,0,1.0,0.0,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/bandit-structured-nosec-directives/rep0,bandit-structured-nosec-directives,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9829059829059829,608030,28,30,209.6,13.317981146490624,3.367295829986474,5.349960599699875,194496,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,9,0,5,0,0,0.0,0,1.0,1.3871244199164676,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/bandit-structured-nosec-directives/rep1,bandit-structured-nosec-directives,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.98005698005698,325736,22,25,193.6,12.693845586285915,3.1354942159291497,5.270946169751904,173931,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,2,0,0,0,0,6,0,3,0,0,0.0,0,1.0,-0.6744907594765952,-1.5134509346192084
gpt-5.6-sol/low/baseline@1.1.0/bandit-structured-nosec-directives/rep2,bandit-structured-nosec-directives,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,0,0.9857549857549858,399528,26,28,168.9,12.898041632292308,3.295836866004329,5.135210028677887,180947,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,4,0,0,0,0,8,0,4,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/boa-hierarchical-evaluation-cancellation/rep0,boa-hierarchical-evaluation-cancellation,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,rust,feature_request,0,0.875,1123329,43,48,421.5,13.931808046296982,3.784189633918261,6.046189446797229,255222,0,0,0,stop,0,0.0,10,0.58823529,0,0.0,1,0,0,0,0,13,2,6,0,0,0.0,0,1.0,0.0,0.0
gpt-5.6-sol/low/baseline@1.1.0/boa-hierarchical-evaluation-cancellation/rep1,boa-hierarchical-evaluation-cancellation,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,rust,feature_request,1,1.0,1386998,46,53,489.1,14.142652978316175,3.8501476017100584,6.194609451915502,309108,0,0,0,stop,2,0.03773585,9,0.5625,0,0.0,3,0,0,1,0,15,3,7,0,0,0.0,0,1.0,1.304703902155312,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/boa-hierarchical-evaluation-cancellation/rep2,boa-hierarchical-evaluation-cancellation,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,rust,feature_request,0,0.9583333333333334,1007323,39,45,406.0,13.822807867716627,3.6888794541139363,6.008813185442595,274038,0,0,0,stop,1,0.02222222,5,0.41666667,0,0.0,1,0,0,0,0,14,2,7,0,0,0.0,0,1.0,-0.6744907594765952,-0.9746485180531063
gpt-5.6-sol/low/baseline@1.1.0/cattrs-partial-structuring-recovery/rep0,cattrs-partial-structuring-recovery,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,python,feature_request,0,0.9868421052631579,401016,26,31,184.6,12.901759099405067,3.295836866004329,5.2235938203521,171516,0,0,0,stop,1,0.03225806,2,0.2,0,0.0,4,0,0,1,0,8,0,3,0,0,0.0,0,1.0,0.0,0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/cattrs-partial-structuring-recovery/rep1,cattrs-partial-structuring-recovery,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,python,feature_request,0,0.9868421052631579,462263,25,32,194.5,13.043891435432169,3.258096538021482,5.27556037942542,195310,0,0,0,stop,0,0.0,1,0.14285714,0,0.0,3,0,0,0,0,9,0,4,0,0,0.0,0,1.0,0.6744907594765952,0.0
gpt-5.6-sol/low/baseline@1.1.0/cattrs-partial-structuring-recovery/rep2,cattrs-partial-structuring-recovery,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,2,python,feature_request,0,0.9868421052631579,335101,22,31,235.7,12.722190242075243,3.1354942159291497,5.466793516519938,164731,0,0,0,stop,0,0.0,2,0.2,0,0.0,2,0,0,0,0,7,0,2,1,0,0.0,0,1.0,-0.8521462345883307,-2.191134464417904
gpt-5.6-sol/low/baseline@1.1.0/clack-async-autocomplete-options/rep0,clack-async-autocomplete-options,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,0,typescript,feature_request,0,0.9958620689655172,237990,14,17,228.6,12.379988136812552,2.70805020110221,5.436338664445412,115420,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,2,1,1,0,0,0.0,0,1.0,-0.6744907594765952,-0.6744907594765952
gpt-5.6-sol/low/baseline@1.1.0/clack-async-autocomplete-options/rep1,clack-async-autocomplete-options,openai-codex/gpt-5.6-sol,low,baseline@1.1.0,1,typescript,feature_request,0,0.9972413793103448,264826,15,17,225.6,12.486832061593264,2.772588722239781,5.423186348593906,138875,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,4,1,1,0,0,0.0,0,1.0,0.0,0.0
