cell_id,task,model,thinking_level,config,rep,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,log_total_tokens,log_turns,log_agent_wall_s,session_bytes,session_malformed_records,session_unresolved_tool_calls,session_orphan_tool_results,terminal_stop_reason,repeated_normalized_tool_actions,repeated_normalized_tool_action_rate,repeated_read_targets,repeated_read_target_rate,repeated_search_actions,repeated_search_action_rate,observable_test_runs,repeated_tests_without_observed_edit,repeated_unchanged_test_failures,test_failure_to_pass_transitions,test_pass_to_failure_transitions,direct_mutation_calls,failed_direct_mutation_calls,direct_mutation_target_revisits,exact_inverse_edit_pairs,strategy_reset_turns,strategy_reset_turn_rate,opaque_top_level_tool_calls,semantic_event_coverage,within_task_token_robust_z,within_task_turn_robust_z
gpt-5.5/medium/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,typescript,feature_request,1,1.0,512700,41,40,241.9,13.147448108228248,3.7376696182833684,5.492649836008127,167427,0,0,0,stop,5,0.125,3,0.23076923,0,0.0,2,0,0,0,0,5,0,2,0,0,0.0,0,1.0,0.34912375117345046,1.0254148352780643
gpt-5.5/medium/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,typescript,feature_request,1,1.0,792898,45,44,344.8,13.583451128066606,3.828641396489095,5.84586057324919,245630,0,0,0,stop,4,0.09090909,3,0.21428571,0,0.0,6,0,0,0,0,5,0,2,0,0,0.0,0,1.0,0.9632706317288018,1.2772788005784403
gpt-5.5/medium/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,typescript,feature_request,0,0.9565217391304348,993569,51,50,369.5,13.809059796468812,3.9512437185814275,5.914853444736142,262521,0,0,0,stop,6,0.12,2,0.2,0,0.0,1,0,0,0,0,11,0,8,0,0,0.0,0,1.0,1.281059393781022,1.6167149158907923
gpt-5.5/medium/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep0,httpx-streaming-json-iteration,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,python,feature_request,1,1.0,738375,46,45,279.0,13.512208458933996,3.8501476017100584,5.634789603169249,250935,0,0,0,stop,3,0.06666667,4,0.57142857,0,0.0,7,0,0,2,1,11,0,9,0,0,0.0,0,1.0,0.5065935981015868,0.9119853548672133
gpt-5.5/medium/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep1,httpx-streaming-json-iteration,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,python,feature_request,1,1.0,830182,42,41,243.5,13.629401437397924,3.7612001156935624,5.499215308914927,258389,0,0,0,stop,2,0.04878049,3,0.375,0,0.0,10,0,0,1,0,6,0,5,0,0,0.0,0,1.0,0.7153586040253819,0.5729020039835468
gpt-5.5/medium/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep2,httpx-streaming-json-iteration,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,python,feature_request,1,1.0,555611,40,39,224.3,13.227825487901224,3.713572066704308,5.4174328474381985,215610,0,0,0,stop,3,0.07692308,5,0.55555556,0,0.0,5,0,0,1,0,8,0,6,0,0,0.0,0,1.0,0.0,0.39133556325994184
gpt-5.5/medium/baseline-preamble-orchestration/koota-deferred-mutation-buffer/rep0,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,typescript,feature_request,0,0.9949748743718593,1108099,47,46,320.3,13.918157394924418,3.8712010109078907,5.772375266121813,311512,0,0,0,stop,0,0.0,6,0.4,0,0.0,0,0,0,0,0,16,1,9,0,0,0.0,0,1.0,0.08263462286157519,0.3619242288566362
gpt-5.5/medium/baseline-preamble-orchestration/koota-deferred-mutation-buffer/rep1,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,typescript,feature_request,0,0.9748743718592965,1455478,47,46,301.9,14.190845614032126,3.8712010109078907,5.713402718033191,342519,0,0,0,stop,2,0.04347826,2,0.15384615,0,0.0,0,0,0,0,0,13,1,7,0,0,0.0,0,1.0,0.49681208178078035,0.3619242288566362
gpt-5.5/medium/baseline-preamble-orchestration/koota-deferred-mutation-buffer/rep2,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,typescript,feature_request,0,0.9698492462311558,1530537,52,51,359.2,14.241129865546805,3.970291913552122,5.8866594327418555,364172,0,0,0,stop,3,0.05882353,3,0.2,0,0.0,0,0,0,0,0,17,0,12,0,0,0.0,0,1.0,0.5731872313349223,0.5894420791310293
gpt-5.5/medium/baseline-preamble-orchestration/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,typescript,feature_request,1,1.0,4548930,103,102,489.9,15.330402818268276,4.6443908991413725,6.196240441064007,552279,0,0,0,stop,7,0.06862745,19,0.55882353,0,0.0,2,0,0,1,0,27,2,20,0,0,0.0,0,1.0,0.9414902748743603,1.528451053939662
gpt-5.5/medium/baseline-preamble-orchestration/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,typescript,feature_request,0,0.9997670717030941,4247337,73,72,396.5,15.261802991718472,4.304065093204169,5.985194934094387,616435,0,0,0,stop,2,0.02777778,12,0.5,0,0.0,1,0,0,0,0,20,0,13,0,0,0.0,0,1.0,0.8348593741413518,0.3845540300746888
gpt-5.5/medium/baseline-preamble-orchestration/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,typescript,feature_request,1,1.0,4953462,94,93,517.7,15.41559748590129,4.553876891600541,6.251325681357355,621932,0,0,0,stop,8,0.08602151,17,0.62962963,0,0.0,2,0,0,0,0,21,3,14,0,0,0.0,0,1.0,1.073916034592024,1.2242169875310922
gpt-5.5/medium/baseline-preamble-orchestration/prometheus-typed-label-sorting/rep0,prometheus-typed-label-sorting,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,go,bugfix,1,1.0,393695,29,28,262.6,12.883334316859896,3.4011973816621555,5.574432802628352,151349,0,0,0,stop,0,0.0,1,0.25,0,0.0,4,0,0,0,0,5,0,2,0,0,0.0,0,1.0,-0.06824728913536472,1.2822827660017133
gpt-5.5/medium/baseline-preamble-orchestration/prometheus-typed-label-sorting/rep1,prometheus-typed-label-sorting,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,go,bugfix,1,1.0,1859082,49,48,521.2,14.435593913366937,3.912023005428146,6.258050656265029,316680,0,0,0,stop,2,0.04166667,2,0.4,0,0.0,7,0,0,1,0,12,0,9,0,0,0.0,0,1.0,2.49275671246492,3.7475258577810955
gpt-5.5/medium/baseline-preamble-orchestration/prometheus-typed-label-sorting/rep2,prometheus-typed-label-sorting,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,go,bugfix,1,1.0,533947,27,26,346.5,13.188053734923606,3.332204510175204,5.850764665004847,164357,0,0,0,stop,0,0.0,1,0.33333333,0,0.0,5,0,0,0,0,7,0,4,0,0,0.0,0,1.0,0.4344957126038631,0.9493233530394027
gpt-5.5/medium/baseline-preamble-orchestration/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,typescript,feature_request,1,1.0,541177,37,36,219.3,13.201503524046016,3.6375861597263857,5.394990253808298,188732,0,0,0,stop,3,0.08333333,1,0.14285714,0,0.0,5,0,0,1,0,12,0,6,0,0,0.0,0,1.0,-0.03778519299600336,0.05098184951971738
gpt-5.5/medium/baseline-preamble-orchestration/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,typescript,feature_request,1,1.0,752631,46,45,307.3,13.531331675504099,3.8501476017100584,5.731073334892105,247869,0,0,0,stop,1,0.02222222,3,0.27272727,0,0.0,3,0,0,0,0,18,1,10,0,0,0.0,0,1.0,0.24598605160769946,0.4573368459887048
gpt-5.5/medium/baseline-preamble-orchestration/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,typescript,feature_request,1,1.0,582913,37,36,246.9,13.275794941587042,3.6375861597263857,5.513025439041145,214261,0,0,0,stop,3,0.08333333,4,0.44444444,0,0.0,4,0,0,1,0,11,0,4,0,0,0.0,0,1.0,0.02613223771994222,0.05098184951971738
gpt-5.5/medium/baseline-preamble-orchestration/wasmi-trap-coredumps/rep0,wasmi-trap-coredumps,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,0,rust,feature_request,0,0.975,8059635,134,133,740.9,15.902378952172686,4.90527477843843,6.60921446319548,713869,0,0,0,stop,8,0.06015038,18,0.4,0,0.0,5,0,0,0,0,38,2,22,0,0,0.0,0,1.0,2.0692786709255655,3.2949998382184953
gpt-5.5/medium/baseline-preamble-orchestration/wasmi-trap-coredumps/rep1,wasmi-trap-coredumps,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,1,rust,feature_request,0,0.9,5699624,115,114,587.0,15.555910941166871,4.7535901911063645,6.376726947898627,572453,0,0,0,stop,8,0.07017544,16,0.41025641,0,0.0,5,1,0,1,0,28,4,15,0,0,0.0,0,1.0,1.5983368842779746,2.853705860534108
gpt-5.5/medium/baseline-preamble-orchestration/wasmi-trap-coredumps/rep2,wasmi-trap-coredumps,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration,2,rust,feature_request,0,0.875,4749434,89,88,444.9,15.373536221567603,4.499809670330265,6.100094711633431,559100,0,0,0,stop,4,0.04545455,16,0.45714286,0,0.0,5,0,0,1,1,20,3,10,0,0,0.0,0,1.0,1.3504413396414126,2.1153855246193602
gpt-5.5/medium/baseline-preamble-orchestration-wf/httpx-streaming-json-iteration/rep0,httpx-streaming-json-iteration,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,0,python,feature_request,1,1.0,842162,44,43,237.9,13.643728861187315,3.8066624897703196,5.476045054331764,251779,0,0,0,stop,1,0.02325581,4,0.5,0,0.0,5,0,0,1,0,8,1,5,0,0,0.0,0,1.0,0.7408811630683332,0.746212513717511
gpt-5.5/medium/baseline-preamble-orchestration-wf/httpx-streaming-json-iteration/rep1,httpx-streaming-json-iteration,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,1,python,feature_request,1,1.0,709878,45,44,223.5,13.472849811958717,3.828641396489095,5.413875707182309,226744,0,0,0,stop,2,0.04545455,3,0.5,0,0.0,8,0,0,1,0,10,0,7,0,0,0.0,0,1.0,0.436480966127857,0.8299999446245492
gpt-5.5/medium/baseline-preamble-orchestration-wf/httpx-streaming-json-iteration/rep2,httpx-streaming-json-iteration,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,2,python,feature_request,0,0.9986772486772487,662451,42,41,240.4,13.403703381387492,3.7612001156935624,5.486455308663431,216483,0,0,0,stop,2,0.04878049,3,0.42857143,0,0.0,6,0,0,0,0,8,0,4,0,0,0.0,0,1.0,0.3133050286526075,0.5729020039835468
gpt-5.5/medium/baseline-preamble-orchestration-wf/koota-deferred-mutation-buffer/rep0,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,0,typescript,feature_request,0,0.964824120603015,1049423,40,39,237.8,13.863752000184778,3.713572066704308,5.475626381518447,269983,0,0,0,stop,2,0.05128205,3,0.27272727,0,0.0,0,0,0,0,0,12,0,6,0,0,0.0,0,1.0,0.0,0.0
gpt-5.5/medium/baseline-preamble-orchestration-wf/koota-deferred-mutation-buffer/rep1,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,1,typescript,feature_request,0,0.9748743718592965,1665854,54,55,387.5,14.32584906310725,4.007333185232471,5.962293169807702,361732,0,0,0,stop,4,0.07272727,0,0.0,0,0.0,0,0,0,0,0,21,1,11,0,0,0.0,0,1.0,0.701864524699767,0.6744907594765952
gpt-5.5/medium/baseline-preamble-orchestration-wf/koota-deferred-mutation-buffer/rep2,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,2,typescript,feature_request,0,0.9597989949748744,1773014,55,57,360.5,14.388192045257444,4.02535169073515,5.890262041598819,377137,0,0,0,stop,5,0.0877193,4,0.25,0,0.0,0,0,0,0,0,19,3,13,0,0,0.0,0,1.0,0.7965552965009992,0.7158621823593334
gpt-5.5/medium/baseline-preamble-orchestration-wf/prometheus-typed-label-sorting/rep0,prometheus-typed-label-sorting,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,0,go,bugfix,0,0.9777777777777777,844511,39,38,324.0,13.64651422472051,3.6888794541139363,5.783825182329737,208154,0,0,0,stop,0,0.0,1,0.25,0,0.0,9,0,0,0,0,9,0,5,0,0,0.0,0,1.0,1.1908892640353053,2.670635676946165
gpt-5.5/medium/baseline-preamble-orchestration-wf/prometheus-typed-label-sorting/rep1,prometheus-typed-label-sorting,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,1,go,bugfix,1,1.0,899798,49,48,348.4,13.709926684030512,3.912023005428146,5.8562173976999565,217756,0,0,0,stop,2,0.04166667,2,0.33333333,0,0.0,5,0,0,0,0,13,0,7,0,0,0.0,0,1.0,1.2955106575249422,3.7475258577810955
gpt-5.5/medium/baseline-preamble-orchestration-wf/prometheus-typed-label-sorting/rep2,prometheus-typed-label-sorting,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,2,go,bugfix,1,1.0,1234869,44,43,518.8,14.026476259345765,3.8066624897703196,6.25344412220739,258891,0,0,0,stop,1,0.02325581,2,0.28571429,0,0.0,6,0,0,0,1,13,0,9,0,0,0.0,0,1.0,1.8177717090342846,3.23905629148002
gpt-5.5/medium/baseline-preamble-orchestration-wf/wasmi-trap-coredumps/rep0,wasmi-trap-coredumps,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,0,rust,feature_request,0,0.9375,4218031,84,83,424.7,15.254879226525981,4.442651256490317,6.053734872834107,482752,0,0,0,stop,4,0.04819277,10,0.3125,0,0.0,4,2,0,0,0,12,0,3,0,0,0.0,0,1.0,1.1891550578836487,1.9490953019592165
gpt-5.5/medium/baseline-preamble-orchestration-wf/wasmi-trap-coredumps/rep1,wasmi-trap-coredumps,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,1,rust,feature_request,0,0.8875,6799668,113,112,751.2,15.73238449249101,4.736198448394496,6.623002246036236,618742,0,0,0,stop,14,0.125,16,0.44444444,0,0.0,8,2,0,0,0,29,2,16,0,0,0.0,0,1.0,1.838211178344448,2.803108291887385
gpt-5.5/medium/baseline-preamble-orchestration-wf/wasmi-trap-coredumps/rep2,wasmi-trap-coredumps,openai-codex/gpt-5.5,medium,baseline-preamble-orchestration-wf,2,rust,feature_request,0,0.9,8548181,146,145,697.3,15.961229186724696,4.990432586778736,6.54864880985199,726951,0,0,0,stop,15,0.10344828,18,0.4,0,0.0,6,1,0,0,0,35,4,21,0,0,0.0,0,1.0,2.1492717257651592,3.5427483315516373
gpt-5.5/xhigh/baseline-preamble-orchestration/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,0,typescript,feature_request,1,1.0,18834894,173,236,1624.7,16.75122182436484,5.159055299214529,7.393693771240178,1468425,0,0,0,stop,7,0.02966102,15,0.10273973,0,0.0,16,1,0,1,0,45,1,18,3,0,0.0,0,1.0,3.401427194288281,2.3648025398702135
gpt-5.5/xhigh/baseline-preamble-orchestration/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,1,typescript,feature_request,1,1.0,20864814,225,224,1933.9,16.853574805445596,5.420534999272286,7.567810924541883,1589442,0,0,0,stop,8,0.03571429,15,0.1171875,0,0.0,12,0,0,2,2,49,1,9,4,0,0.0,0,1.0,3.567656727210754,3.033323719009594
gpt-5.5/xhigh/baseline-preamble-orchestration/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,2,typescript,feature_request,1,1.0,22739549,198,257,1735.3,16.939616257172656,5.293304824724492,7.459511691350092,1611187,0,0,0,stop,14,0.05447471,11,0.07333333,0,0.0,21,1,0,3,1,49,0,14,0,0,0.0,0,1.0,3.7073950150606785,2.708036263455634
gpt-5.5/xhigh/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,0,typescript,feature_request,0,0.9565217391304348,6862931,105,104,1254.9,15.741645313638276,4.663439094112067,7.135607726024081,903775,0,0,0,stop,8,0.07692308,17,0.41463415,0,0.0,0,0,0,0,0,14,0,9,0,0,0.0,0,1.0,4.003268444571771,3.5884951194621624
gpt-5.5/xhigh/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,1,typescript,feature_request,0,0.8695652173913043,3641996,78,77,926.4,15.108042715546121,4.3694478524670215,6.83238497195736,666188,0,0,0,stop,6,0.07792208,16,0.48484848,0,0.0,0,0,0,0,0,7,1,4,0,0,0.0,0,1.0,3.1107859583854927,2.7745525831642293
gpt-5.5/xhigh/baseline-preamble-orchestration/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,2,typescript,feature_request,0,0.9565217391304348,4234519,88,87,1262.1,15.258780538440442,4.48863636973214,7.141324295779929,776284,0,0,0,stop,13,0.14942529,12,0.375,0,0.0,0,0,0,0,0,11,0,8,0,1,0.01136364,0,1.0,3.323112844897823,3.10453725718894
gpt-5.5/xhigh/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep0,httpx-streaming-json-iteration,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,0,python,feature_request,1,1.0,7127805,106,105,1311.6,15.779514031151853,4.672828834461906,7.179765182039622,906741,0,0,0,stop,14,0.13333333,10,0.5,0,0.0,16,0,0,0,0,17,0,15,0,1,0.00943396,0,1.0,4.545522102344761,4.048189890865757
gpt-5.5/xhigh/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep1,httpx-streaming-json-iteration,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,1,python,feature_request,1,1.0,6220028,100,99,1184.2,15.643285127083914,4.61512051684126,7.07766681569941,844087,0,0,0,stop,15,0.15151515,7,0.38888889,0,0.0,16,0,0,0,0,15,0,12,0,0,0.0,0,1.0,4.302846915336954,3.8281957056558613
gpt-5.5/xhigh/baseline-preamble-orchestration/httpx-streaming-json-iteration/rep2,httpx-streaming-json-iteration,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,2,python,feature_request,1,1.0,3459429,69,69,951.6,15.056614393578409,4.248495242049359,6.85919508836676,637186,0,0,0,stop,5,0.07246377,5,0.41666667,0,0.0,12,0,0,0,0,12,1,10,0,0,0.0,0,1.0,3.2577645156836996,2.4305561290631394
gpt-5.5/xhigh/baseline-preamble-orchestration/koota-deferred-mutation-buffer/rep0,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,0,typescript,feature_request,0,0.9949748743718593,9042469,106,119,1230.2,16.01744292513631,4.672828834461906,7.11574458252467,1001243,0,0,0,stop,9,0.07563025,13,0.26530612,0,0.0,4,1,0,0,0,31,1,19,0,0,0.0,0,1.0,3.2711726143234876,2.2025032756533998
gpt-5.5/xhigh/baseline-preamble-orchestration/koota-deferred-mutation-buffer/rep1,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,1,typescript,feature_request,1,1.0,11013509,129,136,2013.5,16.214633258982513,4.867534450455582,7.608126304631402,1129295,0,0,0,stop,21,0.15441176,12,0.26086957,0,0.0,3,0,0,0,0,29,4,19,0,0,0.0,0,1.0,3.570678737701667,2.649557465343049
gpt-5.5/xhigh/baseline-preamble-orchestration/koota-deferred-mutation-buffer/rep2,koota-deferred-mutation-buffer,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,2,typescript,feature_request,1,1.0,10534153,115,127,1278.7,16.1701332982465,4.7535901911063645,7.154380954443551,1043561,0,0,0,stop,14,0.11023622,12,0.27906977,0,0.0,4,0,0,0,0,38,1,26,0,1,0.00869565,0,1.0,3.5030891633520476,2.3879355379364653
gpt-5.5/xhigh/baseline-preamble-orchestration/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,0,typescript,feature_request,1,1.0,8130635,109,107,1678.4,15.911149707246569,4.700480365792417,7.4261918657494626,884438,0,0,0,stop,1,0.00934579,24,0.54545455,0,0.0,1,0,0,0,0,16,0,10,0,2,0.01834862,0,1.0,1.8441975699823134,1.7169779680113557
gpt-5.5/xhigh/baseline-preamble-orchestration/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,1,typescript,feature_request,1,1.0,15577232,134,132,1970.7,16.5613209831477,4.90527477843843,7.586651393772222,1252454,0,0,0,stop,8,0.06060606,25,0.54347826,0,0.0,2,0,0,0,0,24,1,16,0,1,0.00746269,0,1.0,2.8548174544179457,2.4053292920751437
gpt-5.5/xhigh/baseline-preamble-orchestration/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,2,typescript,feature_request,1,1.0,12036943,134,132,1729.0,16.303491145029042,4.90527477843843,7.455876687491824,995353,0,0,0,stop,5,0.03787879,29,0.60416667,0,0.0,3,0,0,0,0,20,1,11,0,0,0.0,0,1.0,2.454049270922927,2.4053292920751437
gpt-5.5/xhigh/baseline-preamble-orchestration/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,0,typescript,feature_request,1,1.0,5584444,92,98,1350.9,15.535495612226185,4.532599493153256,7.20926628937036,859019,0,0,0,stop,16,0.16326531,13,0.40625,0,0.0,11,0,0,0,0,27,1,18,0,0,0.0,0,1.0,1.9702903361246678,1.7619842615766912
gpt-5.5/xhigh/baseline-preamble-orchestration/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,1,typescript,feature_request,0,0.9948979591836735,5242453,95,99,1166.5,15.47230026728004,4.564348191467836,7.062619989543053,761983,0,0,0,stop,9,0.09090909,15,0.46875,0,0.0,11,0,0,1,0,24,1,16,0,0,0.0,0,1.0,1.9159195323917215,1.8226784404979417
gpt-5.5/xhigh/baseline-preamble-orchestration/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,xhigh,baseline-preamble-orchestration,2,typescript,feature_request,1,1.0,5550897,100,107,1177.5,15.52947027443592,4.61512051684126,7.071997722376186,765388,0,0,0,stop,9,0.08411215,20,0.52631579,0,0.0,12,0,0,1,1,24,2,14,0,0,0.0,0,1.0,1.9651063710921413,1.919740202524493
gpt-5.5/xhigh/pi-codex-goal/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,xhigh,pi-codex-goal,0,typescript,feature_request,1,1.0,24872969,157,258,1648.7,17.029292229638614,5.062595033026967,7.408348732181879,2081548,0,0,0,stop,8,0.03100775,14,0.09032258,0,0.0,10,0,0,1,1,55,0,19,1,0,0.0,3,0.98837209,3.8530360590242476,2.118184041846988
gpt-5.5/xhigh/pi-codex-goal/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,xhigh,pi-codex-goal,1,typescript,feature_request,1,1.0,21092393,202,202,1629.1,16.8644230595263,5.313205979041787,7.396396641612244,1679522,0,0,0,stop,4,0.01980198,6,0.05607477,0,0.0,14,0,0,2,2,48,0,19,4,0,0.0,3,0.98514851,3.585275170658304,2.758917242543089
gpt-5.5/xhigh/pi-codex-goal/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,xhigh,pi-codex-goal,2,typescript,feature_request,1,1.0,20457286,205,211,1703.6,16.83384970950007,5.327876168789581,7.441085758088197,1761710,0,0,0,stop,15,0.07109005,13,0.11403509,0,0.0,12,0,0,3,2,46,2,15,0,0,0.0,2,0.99052133,3.5356215734589638,2.7964242939364765
gpt-5.5/xhigh/pi-codex-goal/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,xhigh,pi-codex-goal,0,typescript,feature_request,0,0.9565217391304348,5993974,70,79,1031.1,15.606265356012543,4.2626798770413155,6.939350840571888,1238877,0,0,0,stop,7,0.08860759,7,0.25,0,0.0,5,1,0,1,1,9,0,6,0,0,0.0,2,0.97468354,3.812574401451647,2.478955353032054
gpt-5.5/xhigh/pi-codex-goal/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,xhigh,pi-codex-goal,1,typescript,feature_request,0,0.9565217391304348,4985914,81,87,862.3,15.422127495186672,4.406719247264253,6.760762255241477,867188,0,0,0,stop,6,0.06896552,10,0.28571429,0,0.0,2,1,0,1,0,11,0,6,0,0,0.0,2,0.97701149,3.5532007556905016,2.8777419620139844
gpt-5.5/xhigh/pi-codex-goal/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,xhigh,pi-codex-goal,2,typescript,feature_request,0,0.9565217391304348,7081359,85,97,1018.6,15.772976537618385,4.454347296253507,6.92716567250196,1164484,0,0,0,stop,11,0.11340206,11,0.32352941,0,0.0,3,1,0,1,0,14,0,7,0,0,0.0,3,0.96907216,4.047401105576043,3.0096047167556406
gpt-5.5/xhigh/pi-codex-goal/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,xhigh,pi-codex-goal,0,typescript,feature_request,1,1.0,9036568,122,124,1734.3,16.01679012492834,4.812184355372417,7.458935588096458,944754,0,1,0,stop,10,0.08064516,19,0.44186047,0,0.0,2,0,0,0,0,20,0,11,1,0,0.0,3,0.97580645,2.008404003988974,2.0924354237941363
gpt-5.5/xhigh/pi-codex-goal/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,xhigh,pi-codex-goal,1,typescript,feature_request,1,1.0,9617251,115,122,1584.3,16.079069126949108,4.7535901911063645,7.368528942849182,996147,0,1,0,stop,6,0.04918033,29,0.55769231,0,0.0,3,1,0,0,0,13,1,4,0,0,0.0,3,0.97540984,2.1052098767765077,1.8954897648094617
